group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,10,,,895655.0,ns,838218
Size in Bytes (power of 2),,10,,,1758575.0,ns,1676436
Size in Bytes (power of 2),,10,,,2637786.0,ns,2514654
Size in Bytes (power of 2),,10,,,3619219.0,ns,3352872
Size in Bytes (power of 2),,10,,,4441441.0,ns,4191090
Size in Bytes (power of 2),,10,,,5342858.0,ns,5029308
Size in Bytes (power of 2),,10,,,6155704.0,ns,5867526
Size in Bytes (power of 2),,10,,,7078091.0,ns,6705744
Size in Bytes (power of 2),,10,,,8131780.0,ns,7543962
Size in Bytes (power of 2),,10,,,9370876.0,ns,8382180
Size in Bytes (power of 2),,10,,,9748475.0,ns,9220398
Size in Bytes (power of 2),,10,,,11097415.0,ns,10058616
Size in Bytes (power of 2),,10,,,11696753.0,ns,10896834
Size in Bytes (power of 2),,10,,,12732144.0,ns,11735052
Size in Bytes (power of 2),,10,,,13195294.0,ns,12573270
Size in Bytes (power of 2),,10,,,14316467.0,ns,13411488
Size in Bytes (power of 2),,10,,,16053794.0,ns,14249706
Size in Bytes (power of 2),,10,,,16477018.0,ns,15087924
Size in Bytes (power of 2),,10,,,17619134.0,ns,15926142
Size in Bytes (power of 2),,10,,,18703871.0,ns,16764360
Size in Bytes (power of 2),,10,,,19088308.0,ns,17602578
Size in Bytes (power of 2),,10,,,20258635.0,ns,18440796
Size in Bytes (power of 2),,10,,,20807333.0,ns,19279014
Size in Bytes (power of 2),,10,,,22136816.0,ns,20117232
Size in Bytes (power of 2),,10,,,23032752.0,ns,20955450
Size in Bytes (power of 2),,10,,,24156870.0,ns,21793668
Size in Bytes (power of 2),,10,,,25391325.0,ns,22631886
Size in Bytes (power of 2),,10,,,25563437.0,ns,23470104
Size in Bytes (power of 2),,10,,,27113320.0,ns,24308322
Size in Bytes (power of 2),,10,,,27671434.0,ns,25146540
Size in Bytes (power of 2),,10,,,28992448.0,ns,25984758
Size in Bytes (power of 2),,10,,,29374145.0,ns,26822976
Size in Bytes (power of 2),,10,,,30410183.0,ns,27661194
Size in Bytes (power of 2),,10,,,31730632.0,ns,28499412
Size in Bytes (power of 2),,10,,,32043875.0,ns,29337630
Size in Bytes (power of 2),,10,,,33039424.0,ns,30175848
Size in Bytes (power of 2),,10,,,37259406.0,ns,31014066
Size in Bytes (power of 2),,10,,,35241572.0,ns,31852284
Size in Bytes (power of 2),,10,,,36659348.0,ns,32690502
Size in Bytes (power of 2),,10,,,37067752.0,ns,33528720
Size in Bytes (power of 2),,10,,,37507677.0,ns,34366938
Size in Bytes (power of 2),,10,,,38501203.0,ns,35205156
Size in Bytes (power of 2),,10,,,40649850.0,ns,36043374
Size in Bytes (power of 2),,10,,,40207396.0,ns,36881592
Size in Bytes (power of 2),,10,,,42799254.0,ns,37719810
Size in Bytes (power of 2),,10,,,43997317.0,ns,38558028
Size in Bytes (power of 2),,10,,,44066633.0,ns,39396246
Size in Bytes (power of 2),,10,,,44931043.0,ns,40234464
Size in Bytes (power of 2),,10,,,45460469.0,ns,41072682
Size in Bytes (power of 2),,10,,,47267040.0,ns,41910900
Size in Bytes (power of 2),,10,,,49419093.0,ns,42749118
Size in Bytes (power of 2),,10,,,49795997.0,ns,43587336
Size in Bytes (power of 2),,10,,,50196875.0,ns,44425554
Size in Bytes (power of 2),,10,,,52023049.0,ns,45263772
Size in Bytes (power of 2),,10,,,51209264.0,ns,46101990
Size in Bytes (power of 2),,10,,,51879691.0,ns,46940208
Size in Bytes (power of 2),,10,,,52807681.0,ns,47778426
Size in Bytes (power of 2),,10,,,54939396.0,ns,48616644
Size in Bytes (power of 2),,10,,,57723393.0,ns,49454862
Size in Bytes (power of 2),,10,,,55821466.0,ns,50293080
Size in Bytes (power of 2),,10,,,57140437.0,ns,51131298
Size in Bytes (power of 2),,10,,,57594572.0,ns,51969516
Size in Bytes (power of 2),,10,,,58391340.0,ns,52807734
Size in Bytes (power of 2),,10,,,58138468.0,ns,53645952
Size in Bytes (power of 2),,10,,,61092496.0,ns,54484170
Size in Bytes (power of 2),,10,,,61849751.0,ns,55322388
Size in Bytes (power of 2),,10,,,63055843.0,ns,56160606
Size in Bytes (power of 2),,10,,,66641078.0,ns,56998824
Size in Bytes (power of 2),,10,,,67296263.0,ns,57837042
Size in Bytes (power of 2),,10,,,71501212.0,ns,58675260
Size in Bytes (power of 2),,10,,,85739812.0,ns,59513478
Size in Bytes (power of 2),,10,,,86649641.0,ns,60351696
Size in Bytes (power of 2),,10,,,70108188.0,ns,61189914
Size in Bytes (power of 2),,10,,,71916564.0,ns,62028132
Size in Bytes (power of 2),,10,,,74540258.0,ns,62866350
Size in Bytes (power of 2),,10,,,71770844.0,ns,63704568
Size in Bytes (power of 2),,10,,,72618833.0,ns,64542786
Size in Bytes (power of 2),,10,,,73074890.0,ns,65381004
Size in Bytes (power of 2),,10,,,72997236.0,ns,66219222
Size in Bytes (power of 2),,10,,,78109627.0,ns,67057440
Size in Bytes (power of 2),,10,,,75764207.0,ns,67895658
Size in Bytes (power of 2),,10,,,76950633.0,ns,68733876
Size in Bytes (power of 2),,10,,,77285761.0,ns,69572094
Size in Bytes (power of 2),,10,,,78902436.0,ns,70410312
Size in Bytes (power of 2),,10,,,79727459.0,ns,71248530
Size in Bytes (power of 2),,10,,,79742542.0,ns,72086748
Size in Bytes (power of 2),,10,,,78082415.0,ns,72924966
Size in Bytes (power of 2),,10,,,86484464.0,ns,73763184
Size in Bytes (power of 2),,10,,,82852314.0,ns,74601402
Size in Bytes (power of 2),,10,,,83533712.0,ns,75439620
Size in Bytes (power of 2),,10,,,85347730.0,ns,76277838
Size in Bytes (power of 2),,10,,,85402775.0,ns,77116056
Size in Bytes (power of 2),,10,,,90306799.0,ns,77954274
Size in Bytes (power of 2),,10,,,93381919.0,ns,78792492
Size in Bytes (power of 2),,10,,,93888026.0,ns,79630710
Size in Bytes (power of 2),,10,,,94966181.0,ns,80468928
Size in Bytes (power of 2),,10,,,92541429.0,ns,81307146
Size in Bytes (power of 2),,10,,,95392074.0,ns,82145364
Size in Bytes (power of 2),,10,,,99352083.0,ns,82983582
Size in Bytes (power of 2),,10,,,109885391.0,ns,83821800
