group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,0,,,1003115.0,ns,1204730
Size in Bytes (power of 2),,0,,,1914461.0,ns,2409460
Size in Bytes (power of 2),,0,,,3059746.0,ns,3614190
Size in Bytes (power of 2),,0,,,3883730.0,ns,4818920
Size in Bytes (power of 2),,0,,,5153508.0,ns,6023650
Size in Bytes (power of 2),,0,,,6186333.0,ns,7228380
Size in Bytes (power of 2),,0,,,7040425.0,ns,8433110
Size in Bytes (power of 2),,0,,,7676033.0,ns,9637840
Size in Bytes (power of 2),,0,,,8664523.0,ns,10842570
Size in Bytes (power of 2),,0,,,9685019.0,ns,12047300
Size in Bytes (power of 2),,0,,,11170906.0,ns,13252030
Size in Bytes (power of 2),,0,,,11934552.0,ns,14456760
Size in Bytes (power of 2),,0,,,12727246.0,ns,15661490
Size in Bytes (power of 2),,0,,,13321254.0,ns,16866220
Size in Bytes (power of 2),,0,,,15075835.0,ns,18070950
Size in Bytes (power of 2),,0,,,17704160.0,ns,19275680
Size in Bytes (power of 2),,0,,,16213795.0,ns,20480410
Size in Bytes (power of 2),,0,,,17100830.0,ns,21685140
Size in Bytes (power of 2),,0,,,18277562.0,ns,22889870
Size in Bytes (power of 2),,0,,,19394128.0,ns,24094600
Size in Bytes (power of 2),,0,,,20646576.0,ns,25299330
Size in Bytes (power of 2),,0,,,22072508.0,ns,26504060
Size in Bytes (power of 2),,0,,,22734156.0,ns,27708790
Size in Bytes (power of 2),,0,,,22930966.0,ns,28913520
Size in Bytes (power of 2),,0,,,24688761.0,ns,30118250
Size in Bytes (power of 2),,0,,,24646920.0,ns,31322980
Size in Bytes (power of 2),,0,,,26900055.0,ns,32527710
Size in Bytes (power of 2),,0,,,27719595.0,ns,33732440
Size in Bytes (power of 2),,0,,,29277674.0,ns,34937170
Size in Bytes (power of 2),,0,,,29246933.0,ns,36141900
Size in Bytes (power of 2),,0,,,30361834.0,ns,37346630
Size in Bytes (power of 2),,0,,,31109366.0,ns,38551360
Size in Bytes (power of 2),,0,,,32605998.0,ns,39756090
Size in Bytes (power of 2),,0,,,33290088.0,ns,40960820
Size in Bytes (power of 2),,0,,,35041856.0,ns,42165550
Size in Bytes (power of 2),,0,,,35438836.0,ns,43370280
Size in Bytes (power of 2),,0,,,35552165.0,ns,44575010
Size in Bytes (power of 2),,0,,,38070583.0,ns,45779740
Size in Bytes (power of 2),,0,,,40107000.0,ns,46984470
Size in Bytes (power of 2),,0,,,39011746.0,ns,48189200
Size in Bytes (power of 2),,0,,,41084997.0,ns,49393930
Size in Bytes (power of 2),,0,,,41419897.0,ns,50598660
Size in Bytes (power of 2),,0,,,41196586.0,ns,51803390
Size in Bytes (power of 2),,0,,,42451386.0,ns,53008120
Size in Bytes (power of 2),,0,,,43354758.0,ns,54212850
Size in Bytes (power of 2),,0,,,44066829.0,ns,55417580
Size in Bytes (power of 2),,0,,,44907223.0,ns,56622310
Size in Bytes (power of 2),,0,,,46391525.0,ns,57827040
Size in Bytes (power of 2),,0,,,47518153.0,ns,59031770
Size in Bytes (power of 2),,0,,,49072103.0,ns,60236500
Size in Bytes (power of 2),,0,,,49104549.0,ns,61441230
Size in Bytes (power of 2),,0,,,50971057.0,ns,62645960
Size in Bytes (power of 2),,0,,,52101330.0,ns,63850690
Size in Bytes (power of 2),,0,,,53003855.0,ns,65055420
Size in Bytes (power of 2),,0,,,53659813.0,ns,66260150
Size in Bytes (power of 2),,0,,,54105132.0,ns,67464880
Size in Bytes (power of 2),,0,,,54248784.0,ns,68669610
Size in Bytes (power of 2),,0,,,55561962.0,ns,69874340
Size in Bytes (power of 2),,0,,,57387898.0,ns,71079070
Size in Bytes (power of 2),,0,,,60188172.0,ns,72283800
Size in Bytes (power of 2),,0,,,60731580.0,ns,73488530
Size in Bytes (power of 2),,0,,,61076747.0,ns,74693260
Size in Bytes (power of 2),,0,,,61777705.0,ns,75897990
Size in Bytes (power of 2),,0,,,64132518.0,ns,77102720
Size in Bytes (power of 2),,0,,,63426968.0,ns,78307450
Size in Bytes (power of 2),,0,,,63822150.0,ns,79512180
Size in Bytes (power of 2),,0,,,64423292.0,ns,80716910
Size in Bytes (power of 2),,0,,,65878117.0,ns,81921640
Size in Bytes (power of 2),,0,,,66676376.0,ns,83126370
Size in Bytes (power of 2),,0,,,68916851.0,ns,84331100
Size in Bytes (power of 2),,0,,,68396775.0,ns,85535830
Size in Bytes (power of 2),,0,,,68446256.0,ns,86740560
Size in Bytes (power of 2),,0,,,71560325.0,ns,87945290
Size in Bytes (power of 2),,0,,,70922505.0,ns,89150020
Size in Bytes (power of 2),,0,,,76634870.0,ns,90354750
Size in Bytes (power of 2),,0,,,76881121.0,ns,91559480
Size in Bytes (power of 2),,0,,,75901988.0,ns,92764210
Size in Bytes (power of 2),,0,,,75326366.0,ns,93968940
Size in Bytes (power of 2),,0,,,76935352.0,ns,95173670
Size in Bytes (power of 2),,0,,,77258331.0,ns,96378400
Size in Bytes (power of 2),,0,,,77868461.0,ns,97583130
Size in Bytes (power of 2),,0,,,78089567.0,ns,98787860
Size in Bytes (power of 2),,0,,,80602894.0,ns,99992590
Size in Bytes (power of 2),,0,,,82726995.0,ns,101197320
Size in Bytes (power of 2),,0,,,83044826.0,ns,102402050
Size in Bytes (power of 2),,0,,,98484739.0,ns,103606780
Size in Bytes (power of 2),,0,,,91384971.0,ns,104811510
Size in Bytes (power of 2),,0,,,92837615.0,ns,106016240
Size in Bytes (power of 2),,0,,,89879699.0,ns,107220970
Size in Bytes (power of 2),,0,,,89634531.0,ns,108425700
Size in Bytes (power of 2),,0,,,93351913.0,ns,109630430
Size in Bytes (power of 2),,0,,,97664174.0,ns,110835160
Size in Bytes (power of 2),,0,,,95936634.0,ns,112039890
Size in Bytes (power of 2),,0,,,94151856.0,ns,113244620
Size in Bytes (power of 2),,0,,,96749612.0,ns,114449350
Size in Bytes (power of 2),,0,,,94533053.0,ns,115654080
Size in Bytes (power of 2),,0,,,93611576.0,ns,116858810
Size in Bytes (power of 2),,0,,,99311543.0,ns,118063540
Size in Bytes (power of 2),,0,,,99660034.0,ns,119268270
Size in Bytes (power of 2),,0,,,98110179.0,ns,120473000
