group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,15,,,920740.0,ns,857264
Size in Bytes (power of 2),,15,,,1844214.0,ns,1714528
Size in Bytes (power of 2),,15,,,2926177.0,ns,2571792
Size in Bytes (power of 2),,15,,,3684044.0,ns,3429056
Size in Bytes (power of 2),,15,,,4603245.0,ns,4286320
Size in Bytes (power of 2),,15,,,5946899.0,ns,5143584
Size in Bytes (power of 2),,15,,,8092108.0,ns,6000848
Size in Bytes (power of 2),,15,,,7786396.0,ns,6858112
Size in Bytes (power of 2),,15,,,8970693.0,ns,7715376
Size in Bytes (power of 2),,15,,,10300727.0,ns,8572640
Size in Bytes (power of 2),,15,,,11724627.0,ns,9429904
Size in Bytes (power of 2),,15,,,11463014.0,ns,10287168
Size in Bytes (power of 2),,15,,,12689295.0,ns,11144432
Size in Bytes (power of 2),,15,,,14720680.0,ns,12001696
Size in Bytes (power of 2),,15,,,14916549.0,ns,12858960
Size in Bytes (power of 2),,15,,,15609385.0,ns,13716224
Size in Bytes (power of 2),,15,,,16723920.0,ns,14573488
Size in Bytes (power of 2),,15,,,18072727.0,ns,15430752
Size in Bytes (power of 2),,15,,,18723859.0,ns,16288016
Size in Bytes (power of 2),,15,,,20437396.0,ns,17145280
Size in Bytes (power of 2),,15,,,20785588.0,ns,18002544
Size in Bytes (power of 2),,15,,,21510630.0,ns,18859808
Size in Bytes (power of 2),,15,,,23354652.0,ns,19717072
Size in Bytes (power of 2),,15,,,23591138.0,ns,20574336
Size in Bytes (power of 2),,15,,,24535693.0,ns,21431600
Size in Bytes (power of 2),,15,,,26054297.0,ns,22288864
Size in Bytes (power of 2),,15,,,28999576.0,ns,23146128
Size in Bytes (power of 2),,15,,,27126623.0,ns,24003392
Size in Bytes (power of 2),,15,,,28214516.0,ns,24860656
Size in Bytes (power of 2),,15,,,29066079.0,ns,25717920
Size in Bytes (power of 2),,15,,,30189231.0,ns,26575184
Size in Bytes (power of 2),,15,,,31377064.0,ns,27432448
Size in Bytes (power of 2),,15,,,32394015.0,ns,28289712
Size in Bytes (power of 2),,15,,,33939025.0,ns,29146976
Size in Bytes (power of 2),,15,,,33907946.0,ns,30004240
Size in Bytes (power of 2),,15,,,35154568.0,ns,30861504
Size in Bytes (power of 2),,15,,,36015841.0,ns,31718768
Size in Bytes (power of 2),,15,,,36826985.0,ns,32576032
Size in Bytes (power of 2),,15,,,37769131.0,ns,33433296
Size in Bytes (power of 2),,15,,,40953961.0,ns,34290560
Size in Bytes (power of 2),,15,,,40839112.0,ns,35147824
Size in Bytes (power of 2),,15,,,40810098.0,ns,36005088
Size in Bytes (power of 2),,15,,,41821054.0,ns,36862352
Size in Bytes (power of 2),,15,,,42905569.0,ns,37719616
Size in Bytes (power of 2),,15,,,43902480.0,ns,38576880
Size in Bytes (power of 2),,15,,,45143714.0,ns,39434144
Size in Bytes (power of 2),,15,,,46235361.0,ns,40291408
Size in Bytes (power of 2),,15,,,47116595.0,ns,41148672
Size in Bytes (power of 2),,15,,,48192273.0,ns,42005936
Size in Bytes (power of 2),,15,,,48440680.0,ns,42863200
Size in Bytes (power of 2),,15,,,49483029.0,ns,43720464
Size in Bytes (power of 2),,15,,,51647969.0,ns,44577728
Size in Bytes (power of 2),,15,,,52155275.0,ns,45434992
Size in Bytes (power of 2),,15,,,52920142.0,ns,46292256
Size in Bytes (power of 2),,15,,,54600014.0,ns,47149520
Size in Bytes (power of 2),,15,,,54648106.0,ns,48006784
Size in Bytes (power of 2),,15,,,56281990.0,ns,48864048
Size in Bytes (power of 2),,15,,,56149905.0,ns,49721312
Size in Bytes (power of 2),,15,,,59179467.0,ns,50578576
Size in Bytes (power of 2),,15,,,60708109.0,ns,51435840
Size in Bytes (power of 2),,15,,,59533000.0,ns,52293104
Size in Bytes (power of 2),,15,,,60036662.0,ns,53150368
Size in Bytes (power of 2),,15,,,61041756.0,ns,54007632
Size in Bytes (power of 2),,15,,,61327024.0,ns,54864896
Size in Bytes (power of 2),,15,,,61409424.0,ns,55722160
Size in Bytes (power of 2),,15,,,62840471.0,ns,56579424
Size in Bytes (power of 2),,15,,,63816906.0,ns,57436688
Size in Bytes (power of 2),,15,,,66366727.0,ns,58293952
Size in Bytes (power of 2),,15,,,65557669.0,ns,59151216
Size in Bytes (power of 2),,15,,,66587409.0,ns,60008480
Size in Bytes (power of 2),,15,,,66478237.0,ns,60865744
Size in Bytes (power of 2),,15,,,68101110.0,ns,61723008
Size in Bytes (power of 2),,15,,,71832919.0,ns,62580272
Size in Bytes (power of 2),,15,,,70385741.0,ns,63437536
Size in Bytes (power of 2),,15,,,71314981.0,ns,64294800
Size in Bytes (power of 2),,15,,,75584007.0,ns,65152064
Size in Bytes (power of 2),,15,,,78948494.0,ns,66009328
Size in Bytes (power of 2),,15,,,75942723.0,ns,66866592
Size in Bytes (power of 2),,15,,,76874873.0,ns,67723856
Size in Bytes (power of 2),,15,,,77428995.0,ns,68581120
Size in Bytes (power of 2),,15,,,82872426.0,ns,69438384
Size in Bytes (power of 2),,15,,,81681322.0,ns,70295648
Size in Bytes (power of 2),,15,,,80835201.0,ns,71152912
Size in Bytes (power of 2),,15,,,81349252.0,ns,72010176
Size in Bytes (power of 2),,15,,,81868000.0,ns,72867440
Size in Bytes (power of 2),,15,,,81658647.0,ns,73724704
Size in Bytes (power of 2),,15,,,82804888.0,ns,74581968
Size in Bytes (power of 2),,15,,,82716096.0,ns,75439232
Size in Bytes (power of 2),,15,,,86890796.0,ns,76296496
Size in Bytes (power of 2),,15,,,87618212.0,ns,77153760
Size in Bytes (power of 2),,15,,,87572322.0,ns,78011024
Size in Bytes (power of 2),,15,,,87834565.0,ns,78868288
Size in Bytes (power of 2),,15,,,98776884.0,ns,79725552
Size in Bytes (power of 2),,15,,,95757753.0,ns,80582816
Size in Bytes (power of 2),,15,,,91132390.0,ns,81440080
Size in Bytes (power of 2),,15,,,91601232.0,ns,82297344
Size in Bytes (power of 2),,15,,,92060326.0,ns,83154608
Size in Bytes (power of 2),,15,,,94636748.0,ns,84011872
Size in Bytes (power of 2),,15,,,94472603.0,ns,84869136
Size in Bytes (power of 2),,15,,,97128917.0,ns,85726400
