group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,1,,,1038334.0,ns,1183737
Size in Bytes (power of 2),,1,,,2071197.0,ns,2367474
Size in Bytes (power of 2),,1,,,3040183.0,ns,3551211
Size in Bytes (power of 2),,1,,,3815857.0,ns,4734948
Size in Bytes (power of 2),,1,,,4707539.0,ns,5918685
Size in Bytes (power of 2),,1,,,5862394.0,ns,7102422
Size in Bytes (power of 2),,1,,,6626370.0,ns,8286159
Size in Bytes (power of 2),,1,,,7590702.0,ns,9469896
Size in Bytes (power of 2),,1,,,8618883.0,ns,10653633
Size in Bytes (power of 2),,1,,,9909361.0,ns,11837370
Size in Bytes (power of 2),,1,,,10669966.0,ns,13021107
Size in Bytes (power of 2),,1,,,11546441.0,ns,14204844
Size in Bytes (power of 2),,1,,,12384114.0,ns,15388581
Size in Bytes (power of 2),,1,,,13541581.0,ns,16572318
Size in Bytes (power of 2),,1,,,14737256.0,ns,17756055
Size in Bytes (power of 2),,1,,,15303265.0,ns,18939792
Size in Bytes (power of 2),,1,,,15689695.0,ns,20123529
Size in Bytes (power of 2),,1,,,17772704.0,ns,21307266
Size in Bytes (power of 2),,1,,,18478217.0,ns,22491003
Size in Bytes (power of 2),,1,,,19844986.0,ns,23674740
Size in Bytes (power of 2),,1,,,20419003.0,ns,24858477
Size in Bytes (power of 2),,1,,,21711443.0,ns,26042214
Size in Bytes (power of 2),,1,,,22101594.0,ns,27225951
Size in Bytes (power of 2),,1,,,25188088.0,ns,28409688
Size in Bytes (power of 2),,1,,,24343664.0,ns,29593425
Size in Bytes (power of 2),,1,,,25132206.0,ns,30777162
Size in Bytes (power of 2),,1,,,26062157.0,ns,31960899
Size in Bytes (power of 2),,1,,,27384666.0,ns,33144636
Size in Bytes (power of 2),,1,,,27267453.0,ns,34328373
Size in Bytes (power of 2),,1,,,29310690.0,ns,35512110
Size in Bytes (power of 2),,1,,,29521338.0,ns,36695847
Size in Bytes (power of 2),,1,,,30419124.0,ns,37879584
Size in Bytes (power of 2),,1,,,32184614.0,ns,39063321
Size in Bytes (power of 2),,1,,,32602455.0,ns,40247058
Size in Bytes (power of 2),,1,,,33297662.0,ns,41430795
Size in Bytes (power of 2),,1,,,34566830.0,ns,42614532
Size in Bytes (power of 2),,1,,,35341400.0,ns,43798269
Size in Bytes (power of 2),,1,,,36578313.0,ns,44982006
Size in Bytes (power of 2),,1,,,38326541.0,ns,46165743
Size in Bytes (power of 2),,1,,,38762955.0,ns,47349480
Size in Bytes (power of 2),,1,,,40360044.0,ns,48533217
Size in Bytes (power of 2),,1,,,41780229.0,ns,49716954
Size in Bytes (power of 2),,1,,,42261453.0,ns,50900691
Size in Bytes (power of 2),,1,,,43044174.0,ns,52084428
Size in Bytes (power of 2),,1,,,43994951.0,ns,53268165
Size in Bytes (power of 2),,1,,,45274174.0,ns,54451902
Size in Bytes (power of 2),,1,,,44893218.0,ns,55635639
Size in Bytes (power of 2),,1,,,45320791.0,ns,56819376
Size in Bytes (power of 2),,1,,,45942260.0,ns,58003113
Size in Bytes (power of 2),,1,,,47612500.0,ns,59186850
Size in Bytes (power of 2),,1,,,47990265.0,ns,60370587
Size in Bytes (power of 2),,1,,,52906767.0,ns,61554324
Size in Bytes (power of 2),,1,,,52437628.0,ns,62738061
Size in Bytes (power of 2),,1,,,52963863.0,ns,63921798
Size in Bytes (power of 2),,1,,,51892672.0,ns,65105535
Size in Bytes (power of 2),,1,,,53379936.0,ns,66289272
Size in Bytes (power of 2),,1,,,54148549.0,ns,67473009
Size in Bytes (power of 2),,1,,,54208594.0,ns,68656746
Size in Bytes (power of 2),,1,,,56421165.0,ns,69840483
Size in Bytes (power of 2),,1,,,56696501.0,ns,71024220
Size in Bytes (power of 2),,1,,,57871347.0,ns,72207957
Size in Bytes (power of 2),,1,,,60338809.0,ns,73391694
Size in Bytes (power of 2),,1,,,61933493.0,ns,74575431
Size in Bytes (power of 2),,1,,,61125596.0,ns,75759168
Size in Bytes (power of 2),,1,,,63976428.0,ns,76942905
Size in Bytes (power of 2),,1,,,63098383.0,ns,78126642
Size in Bytes (power of 2),,1,,,63507223.0,ns,79310379
Size in Bytes (power of 2),,1,,,64007996.0,ns,80494116
Size in Bytes (power of 2),,1,,,69499280.0,ns,81677853
Size in Bytes (power of 2),,1,,,67427791.0,ns,82861590
Size in Bytes (power of 2),,1,,,68501292.0,ns,84045327
Size in Bytes (power of 2),,1,,,68910359.0,ns,85229064
Size in Bytes (power of 2),,1,,,69733965.0,ns,86412801
Size in Bytes (power of 2),,1,,,70232005.0,ns,87596538
Size in Bytes (power of 2),,1,,,72364167.0,ns,88780275
Size in Bytes (power of 2),,1,,,72838412.0,ns,89964012
Size in Bytes (power of 2),,1,,,74425290.0,ns,91147749
Size in Bytes (power of 2),,1,,,76165883.0,ns,92331486
Size in Bytes (power of 2),,1,,,75477587.0,ns,93515223
Size in Bytes (power of 2),,1,,,75605814.0,ns,94698960
Size in Bytes (power of 2),,1,,,75563716.0,ns,95882697
Size in Bytes (power of 2),,1,,,78043724.0,ns,97066434
Size in Bytes (power of 2),,1,,,82535094.0,ns,98250171
Size in Bytes (power of 2),,1,,,79622760.0,ns,99433908
Size in Bytes (power of 2),,1,,,81582777.0,ns,100617645
Size in Bytes (power of 2),,1,,,83021870.0,ns,101801382
Size in Bytes (power of 2),,1,,,88409986.0,ns,102985119
Size in Bytes (power of 2),,1,,,86455355.0,ns,104168856
Size in Bytes (power of 2),,1,,,90791421.0,ns,105352593
Size in Bytes (power of 2),,1,,,87566457.0,ns,106536330
Size in Bytes (power of 2),,1,,,90417261.0,ns,107720067
Size in Bytes (power of 2),,1,,,93719551.0,ns,108903804
Size in Bytes (power of 2),,1,,,95983399.0,ns,110087541
Size in Bytes (power of 2),,1,,,96244774.0,ns,111271278
Size in Bytes (power of 2),,1,,,95509019.0,ns,112455015
Size in Bytes (power of 2),,1,,,94660032.0,ns,113638752
Size in Bytes (power of 2),,1,,,97339511.0,ns,114822489
Size in Bytes (power of 2),,1,,,97312392.0,ns,116006226
Size in Bytes (power of 2),,1,,,97017974.0,ns,117189963
Size in Bytes (power of 2),,1,,,96625574.0,ns,118373700
