group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,18,,,962930.0,ns,875178
Size in Bytes (power of 2),,18,,,1925647.0,ns,1750356
Size in Bytes (power of 2),,18,,,2928151.0,ns,2625534
Size in Bytes (power of 2),,18,,,3852348.0,ns,3500712
Size in Bytes (power of 2),,18,,,5904597.0,ns,4375890
Size in Bytes (power of 2),,18,,,6389424.0,ns,5251068
Size in Bytes (power of 2),,18,,,6802104.0,ns,6126246
Size in Bytes (power of 2),,18,,,7814523.0,ns,7001424
Size in Bytes (power of 2),,18,,,8799994.0,ns,7876602
Size in Bytes (power of 2),,18,,,9680419.0,ns,8751780
Size in Bytes (power of 2),,18,,,10666097.0,ns,9626958
Size in Bytes (power of 2),,18,,,11875183.0,ns,10502136
Size in Bytes (power of 2),,18,,,12770228.0,ns,11377314
Size in Bytes (power of 2),,18,,,13644916.0,ns,12252492
Size in Bytes (power of 2),,18,,,14620497.0,ns,13127670
Size in Bytes (power of 2),,18,,,15561638.0,ns,14002848
Size in Bytes (power of 2),,18,,,16636238.0,ns,14878026
Size in Bytes (power of 2),,18,,,18684437.0,ns,15753204
Size in Bytes (power of 2),,18,,,18100159.0,ns,16628382
Size in Bytes (power of 2),,18,,,18982913.0,ns,17503560
Size in Bytes (power of 2),,18,,,20141925.0,ns,18378738
Size in Bytes (power of 2),,18,,,21540939.0,ns,19253916
Size in Bytes (power of 2),,18,,,21818304.0,ns,20129094
Size in Bytes (power of 2),,18,,,22727882.0,ns,21004272
Size in Bytes (power of 2),,18,,,23565264.0,ns,21879450
Size in Bytes (power of 2),,18,,,25233122.0,ns,22754628
Size in Bytes (power of 2),,18,,,26147940.0,ns,23629806
Size in Bytes (power of 2),,18,,,29146994.0,ns,24504984
Size in Bytes (power of 2),,18,,,27894664.0,ns,25380162
Size in Bytes (power of 2),,18,,,28757771.0,ns,26255340
Size in Bytes (power of 2),,18,,,30187920.0,ns,27130518
Size in Bytes (power of 2),,18,,,31222157.0,ns,28005696
Size in Bytes (power of 2),,18,,,32277625.0,ns,28880874
Size in Bytes (power of 2),,18,,,32553410.0,ns,29756052
Size in Bytes (power of 2),,18,,,34313081.0,ns,30631230
Size in Bytes (power of 2),,18,,,34339955.0,ns,31506408
Size in Bytes (power of 2),,18,,,35208502.0,ns,32381586
Size in Bytes (power of 2),,18,,,37117314.0,ns,33256764
Size in Bytes (power of 2),,18,,,37565017.0,ns,34131942
Size in Bytes (power of 2),,18,,,37790655.0,ns,35007120
Size in Bytes (power of 2),,18,,,41649599.0,ns,35882298
Size in Bytes (power of 2),,18,,,41040801.0,ns,36757476
Size in Bytes (power of 2),,18,,,42160514.0,ns,37632654
Size in Bytes (power of 2),,18,,,42947636.0,ns,38507832
Size in Bytes (power of 2),,18,,,43467156.0,ns,39383010
Size in Bytes (power of 2),,18,,,47627524.0,ns,40258188
Size in Bytes (power of 2),,18,,,56439624.0,ns,41133366
Size in Bytes (power of 2),,18,,,47103022.0,ns,42008544
Size in Bytes (power of 2),,18,,,46626909.0,ns,42883722
Size in Bytes (power of 2),,18,,,48081146.0,ns,43758900
Size in Bytes (power of 2),,18,,,49094094.0,ns,44634078
Size in Bytes (power of 2),,18,,,51996083.0,ns,45509256
Size in Bytes (power of 2),,18,,,52256283.0,ns,46384434
Size in Bytes (power of 2),,18,,,51985405.0,ns,47259612
Size in Bytes (power of 2),,18,,,53513136.0,ns,48134790
Size in Bytes (power of 2),,18,,,54655730.0,ns,49009968
Size in Bytes (power of 2),,18,,,54986753.0,ns,49885146
Size in Bytes (power of 2),,18,,,56239078.0,ns,50760324
Size in Bytes (power of 2),,18,,,56602472.0,ns,51635502
Size in Bytes (power of 2),,18,,,58414275.0,ns,52510680
Size in Bytes (power of 2),,18,,,61616682.0,ns,53385858
Size in Bytes (power of 2),,18,,,61364833.0,ns,54261036
Size in Bytes (power of 2),,18,,,70556903.0,ns,55136214
Size in Bytes (power of 2),,18,,,68184404.0,ns,56011392
Size in Bytes (power of 2),,18,,,63268425.0,ns,56886570
Size in Bytes (power of 2),,18,,,64012033.0,ns,57761748
Size in Bytes (power of 2),,18,,,64192288.0,ns,58636926
Size in Bytes (power of 2),,18,,,64590021.0,ns,59512104
Size in Bytes (power of 2),,18,,,66868318.0,ns,60387282
Size in Bytes (power of 2),,18,,,68464720.0,ns,61262460
Size in Bytes (power of 2),,18,,,70376687.0,ns,62137638
Size in Bytes (power of 2),,18,,,73262320.0,ns,63012816
Size in Bytes (power of 2),,18,,,80286531.0,ns,63887994
Size in Bytes (power of 2),,18,,,84347888.0,ns,64763172
Size in Bytes (power of 2),,18,,,77388122.0,ns,65638350
Size in Bytes (power of 2),,18,,,75299810.0,ns,66513528
Size in Bytes (power of 2),,18,,,75592139.0,ns,67388706
Size in Bytes (power of 2),,18,,,80106258.0,ns,68263884
Size in Bytes (power of 2),,18,,,78248216.0,ns,69139062
Size in Bytes (power of 2),,18,,,87535576.0,ns,70014240
