group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,8,,,947211.0,ns,881893
Size in Bytes (power of 2),,8,,,1895867.0,ns,1763786
Size in Bytes (power of 2),,8,,,2841312.0,ns,2645679
Size in Bytes (power of 2),,8,,,3789620.0,ns,3527572
Size in Bytes (power of 2),,8,,,4998368.0,ns,4409465
Size in Bytes (power of 2),,8,,,5686009.0,ns,5291358
Size in Bytes (power of 2),,8,,,6782812.0,ns,6173251
Size in Bytes (power of 2),,8,,,7662392.0,ns,7055144
Size in Bytes (power of 2),,8,,,8832339.0,ns,7937037
Size in Bytes (power of 2),,8,,,9624510.0,ns,8818930
Size in Bytes (power of 2),,8,,,12140963.0,ns,9700823
Size in Bytes (power of 2),,8,,,12098583.0,ns,10582716
Size in Bytes (power of 2),,8,,,13784761.0,ns,11464609
Size in Bytes (power of 2),,8,,,15329971.0,ns,12346502
Size in Bytes (power of 2),,8,,,15695724.0,ns,13228395
Size in Bytes (power of 2),,8,,,15681827.0,ns,14110288
Size in Bytes (power of 2),,8,,,16832846.0,ns,14992181
Size in Bytes (power of 2),,8,,,17909627.0,ns,15874074
Size in Bytes (power of 2),,8,,,19011241.0,ns,16755967
Size in Bytes (power of 2),,8,,,20171628.0,ns,17637860
Size in Bytes (power of 2),,8,,,20877801.0,ns,18519753
Size in Bytes (power of 2),,8,,,21816229.0,ns,19401646
Size in Bytes (power of 2),,8,,,22747719.0,ns,20283539
Size in Bytes (power of 2),,8,,,23812916.0,ns,21165432
Size in Bytes (power of 2),,8,,,24491293.0,ns,22047325
Size in Bytes (power of 2),,8,,,25775316.0,ns,22929218
Size in Bytes (power of 2),,8,,,26599560.0,ns,23811111
Size in Bytes (power of 2),,8,,,30140716.0,ns,24693004
Size in Bytes (power of 2),,8,,,29023089.0,ns,25574897
Size in Bytes (power of 2),,8,,,30023444.0,ns,26456790
Size in Bytes (power of 2),,8,,,30978748.0,ns,27338683
Size in Bytes (power of 2),,8,,,31847473.0,ns,28220576
Size in Bytes (power of 2),,8,,,33128287.0,ns,29102469
Size in Bytes (power of 2),,8,,,33360086.0,ns,29984362
Size in Bytes (power of 2),,8,,,34639200.0,ns,30866255
Size in Bytes (power of 2),,8,,,35745891.0,ns,31748148
Size in Bytes (power of 2),,8,,,36682492.0,ns,32630041
Size in Bytes (power of 2),,8,,,37856716.0,ns,33511934
Size in Bytes (power of 2),,8,,,38861226.0,ns,34393827
Size in Bytes (power of 2),,8,,,39591094.0,ns,35275720
Size in Bytes (power of 2),,8,,,40703200.0,ns,36157613
Size in Bytes (power of 2),,8,,,41840888.0,ns,37039506
Size in Bytes (power of 2),,8,,,42572460.0,ns,37921399
Size in Bytes (power of 2),,8,,,43519719.0,ns,38803292
Size in Bytes (power of 2),,8,,,44397303.0,ns,39685185
Size in Bytes (power of 2),,8,,,64590291.0,ns,40567078
Size in Bytes (power of 2),,8,,,64100982.0,ns,41448971
Size in Bytes (power of 2),,8,,,66053973.0,ns,42330864
Size in Bytes (power of 2),,8,,,67303608.0,ns,43212757
Size in Bytes (power of 2),,8,,,66269089.0,ns,44094650
Size in Bytes (power of 2),,8,,,67358281.0,ns,44976543
Size in Bytes (power of 2),,8,,,68663567.0,ns,45858436
Size in Bytes (power of 2),,8,,,60306720.0,ns,46740329
Size in Bytes (power of 2),,8,,,57210727.0,ns,47622222
Size in Bytes (power of 2),,8,,,58120774.0,ns,48504115
Size in Bytes (power of 2),,8,,,55982263.0,ns,49386008
Size in Bytes (power of 2),,8,,,59580907.0,ns,50267901
Size in Bytes (power of 2),,8,,,59240612.0,ns,51149794
Size in Bytes (power of 2),,8,,,69915388.0,ns,52031687
Size in Bytes (power of 2),,8,,,69356488.0,ns,52913580
Size in Bytes (power of 2),,8,,,62188241.0,ns,53795473
Size in Bytes (power of 2),,8,,,62278755.0,ns,54677366
Size in Bytes (power of 2),,8,,,63082552.0,ns,55559259
Size in Bytes (power of 2),,8,,,64356295.0,ns,56441152
Size in Bytes (power of 2),,8,,,65609255.0,ns,57323045
Size in Bytes (power of 2),,8,,,65728553.0,ns,58204938
Size in Bytes (power of 2),,8,,,66699171.0,ns,59086831
Size in Bytes (power of 2),,8,,,66745993.0,ns,59968724
Size in Bytes (power of 2),,8,,,67904201.0,ns,60850617
Size in Bytes (power of 2),,8,,,68761026.0,ns,61732510
Size in Bytes (power of 2),,8,,,69242165.0,ns,62614403
Size in Bytes (power of 2),,8,,,69469800.0,ns,63496296
Size in Bytes (power of 2),,8,,,70194112.0,ns,64378189
Size in Bytes (power of 2),,8,,,71474920.0,ns,65260082
Size in Bytes (power of 2),,8,,,72487280.0,ns,66141975
Size in Bytes (power of 2),,8,,,72973318.0,ns,67023868
Size in Bytes (power of 2),,8,,,75099789.0,ns,67905761
Size in Bytes (power of 2),,8,,,75109724.0,ns,68787654
Size in Bytes (power of 2),,8,,,75497148.0,ns,69669547
Size in Bytes (power of 2),,8,,,75876935.0,ns,70551440
Size in Bytes (power of 2),,8,,,81655901.0,ns,71433333
Size in Bytes (power of 2),,8,,,83836337.0,ns,72315226
Size in Bytes (power of 2),,8,,,89973708.0,ns,73197119
Size in Bytes (power of 2),,8,,,82424925.0,ns,74079012
Size in Bytes (power of 2),,8,,,81557368.0,ns,74960905
Size in Bytes (power of 2),,8,,,81723351.0,ns,75842798
Size in Bytes (power of 2),,8,,,82450604.0,ns,76724691
Size in Bytes (power of 2),,8,,,93516495.0,ns,77606584
Size in Bytes (power of 2),,8,,,95306712.0,ns,78488477
Size in Bytes (power of 2),,8,,,95056424.0,ns,79370370
Size in Bytes (power of 2),,8,,,91529856.0,ns,80252263
Size in Bytes (power of 2),,8,,,97957060.0,ns,81134156
