group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,7,,,954669.0,ns,1202105
Size in Bytes (power of 2),,7,,,1864797.0,ns,2404210
Size in Bytes (power of 2),,7,,,2988507.0,ns,3606315
Size in Bytes (power of 2),,7,,,3923112.0,ns,4808420
Size in Bytes (power of 2),,7,,,4957274.0,ns,6010525
Size in Bytes (power of 2),,7,,,5990719.0,ns,7212630
Size in Bytes (power of 2),,7,,,6573482.0,ns,8414735
Size in Bytes (power of 2),,7,,,7807707.0,ns,9616840
Size in Bytes (power of 2),,7,,,11838940.0,ns,10818945
Size in Bytes (power of 2),,7,,,10355975.0,ns,12021050
Size in Bytes (power of 2),,7,,,11232394.0,ns,13223155
Size in Bytes (power of 2),,7,,,11831421.0,ns,14425260
Size in Bytes (power of 2),,7,,,12773936.0,ns,15627365
Size in Bytes (power of 2),,7,,,13206806.0,ns,16829470
Size in Bytes (power of 2),,7,,,14584300.0,ns,18031575
Size in Bytes (power of 2),,7,,,15224757.0,ns,19233680
Size in Bytes (power of 2),,7,,,16362692.0,ns,20435785
Size in Bytes (power of 2),,7,,,17206023.0,ns,21637890
Size in Bytes (power of 2),,7,,,18443145.0,ns,22839995
Size in Bytes (power of 2),,7,,,19175197.0,ns,24042100
Size in Bytes (power of 2),,7,,,20391110.0,ns,25244205
Size in Bytes (power of 2),,7,,,22862496.0,ns,26446310
Size in Bytes (power of 2),,7,,,22564850.0,ns,27648415
Size in Bytes (power of 2),,7,,,22937576.0,ns,28850520
Size in Bytes (power of 2),,7,,,24016581.0,ns,30052625
Size in Bytes (power of 2),,7,,,25091238.0,ns,31254730
Size in Bytes (power of 2),,7,,,26107971.0,ns,32456835
Size in Bytes (power of 2),,7,,,28272238.0,ns,33658940
Size in Bytes (power of 2),,7,,,27945763.0,ns,34861045
Size in Bytes (power of 2),,7,,,29588007.0,ns,36063150
Size in Bytes (power of 2),,7,,,29859319.0,ns,37265255
Size in Bytes (power of 2),,7,,,31299200.0,ns,38467360
Size in Bytes (power of 2),,7,,,32907248.0,ns,39669465
Size in Bytes (power of 2),,7,,,33200581.0,ns,40871570
Size in Bytes (power of 2),,7,,,34136939.0,ns,42073675
Size in Bytes (power of 2),,7,,,34894392.0,ns,43275780
Size in Bytes (power of 2),,7,,,36605783.0,ns,44477885
Size in Bytes (power of 2),,7,,,37463033.0,ns,45679990
Size in Bytes (power of 2),,7,,,39540434.0,ns,46882095
Size in Bytes (power of 2),,7,,,38807805.0,ns,48084200
Size in Bytes (power of 2),,7,,,39431589.0,ns,49286305
Size in Bytes (power of 2),,7,,,41478918.0,ns,50488410
Size in Bytes (power of 2),,7,,,41399020.0,ns,51690515
Size in Bytes (power of 2),,7,,,42745786.0,ns,52892620
Size in Bytes (power of 2),,7,,,43714544.0,ns,54094725
Size in Bytes (power of 2),,7,,,46217983.0,ns,55296830
Size in Bytes (power of 2),,7,,,45134163.0,ns,56498935
Size in Bytes (power of 2),,7,,,47469997.0,ns,57701040
Size in Bytes (power of 2),,7,,,47191280.0,ns,58903145
Size in Bytes (power of 2),,7,,,50352466.0,ns,60105250
Size in Bytes (power of 2),,7,,,49701397.0,ns,61307355
