group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,4,,,952112.0,ns,1218285
Size in Bytes (power of 2),,4,,,2035287.0,ns,2436570
Size in Bytes (power of 2),,4,,,2991761.0,ns,3654855
Size in Bytes (power of 2),,4,,,3881915.0,ns,4873140
Size in Bytes (power of 2),,4,,,4865691.0,ns,6091425
Size in Bytes (power of 2),,4,,,6045832.0,ns,7309710
Size in Bytes (power of 2),,4,,,6801035.0,ns,8527995
Size in Bytes (power of 2),,4,,,7896365.0,ns,9746280
Size in Bytes (power of 2),,4,,,8707455.0,ns,10964565
Size in Bytes (power of 2),,4,,,9728461.0,ns,12182850
Size in Bytes (power of 2),,4,,,10587862.0,ns,13401135
Size in Bytes (power of 2),,4,,,11788620.0,ns,14619420
Size in Bytes (power of 2),,4,,,12861057.0,ns,15837705
Size in Bytes (power of 2),,4,,,13436294.0,ns,17055990
Size in Bytes (power of 2),,4,,,14836437.0,ns,18274275
Size in Bytes (power of 2),,4,,,15286483.0,ns,19492560
Size in Bytes (power of 2),,4,,,16395046.0,ns,20710845
Size in Bytes (power of 2),,4,,,17829349.0,ns,21929130
Size in Bytes (power of 2),,4,,,21086034.0,ns,23147415
Size in Bytes (power of 2),,4,,,20331102.0,ns,24365700
Size in Bytes (power of 2),,4,,,20666947.0,ns,25583985
Size in Bytes (power of 2),,4,,,23735325.0,ns,26802270
Size in Bytes (power of 2),,4,,,22775848.0,ns,28020555
Size in Bytes (power of 2),,4,,,24201480.0,ns,29238840
Size in Bytes (power of 2),,4,,,25219024.0,ns,30457125
Size in Bytes (power of 2),,4,,,27443905.0,ns,31675410
Size in Bytes (power of 2),,4,,,26986008.0,ns,32893695
Size in Bytes (power of 2),,4,,,28040302.0,ns,34111980
Size in Bytes (power of 2),,4,,,29307099.0,ns,35330265
Size in Bytes (power of 2),,4,,,30149319.0,ns,36548550
Size in Bytes (power of 2),,4,,,31377027.0,ns,37766835
Size in Bytes (power of 2),,4,,,32461264.0,ns,38985120
Size in Bytes (power of 2),,4,,,32636937.0,ns,40203405
Size in Bytes (power of 2),,4,,,33599550.0,ns,41421690
Size in Bytes (power of 2),,4,,,36900086.0,ns,42639975
Size in Bytes (power of 2),,4,,,39612037.0,ns,43858260
Size in Bytes (power of 2),,4,,,38312761.0,ns,45076545
Size in Bytes (power of 2),,4,,,38904249.0,ns,46294830
Size in Bytes (power of 2),,4,,,40468440.0,ns,47513115
Size in Bytes (power of 2),,4,,,39982713.0,ns,48731400
Size in Bytes (power of 2),,4,,,43487979.0,ns,49949685
Size in Bytes (power of 2),,4,,,46575270.0,ns,51167970
Size in Bytes (power of 2),,4,,,45750837.0,ns,52386255
Size in Bytes (power of 2),,4,,,44818041.0,ns,53604540
Size in Bytes (power of 2),,4,,,45276360.0,ns,54822825
Size in Bytes (power of 2),,4,,,48013027.0,ns,56041110
Size in Bytes (power of 2),,4,,,47650404.0,ns,57259395
Size in Bytes (power of 2),,4,,,50130011.0,ns,58477680
Size in Bytes (power of 2),,4,,,48937720.0,ns,59695965
Size in Bytes (power of 2),,4,,,49969578.0,ns,60914250
Size in Bytes (power of 2),,4,,,50871748.0,ns,62132535
Size in Bytes (power of 2),,4,,,52322171.0,ns,63350820
Size in Bytes (power of 2),,4,,,54849557.0,ns,64569105
Size in Bytes (power of 2),,4,,,54661378.0,ns,65787390
Size in Bytes (power of 2),,4,,,55700727.0,ns,67005675
Size in Bytes (power of 2),,4,,,56252033.0,ns,68223960
Size in Bytes (power of 2),,4,,,57307177.0,ns,69442245
Size in Bytes (power of 2),,4,,,59339751.0,ns,70660530
Size in Bytes (power of 2),,4,,,58933534.0,ns,71878815
Size in Bytes (power of 2),,4,,,58439894.0,ns,73097100
Size in Bytes (power of 2),,4,,,60808205.0,ns,74315385
Size in Bytes (power of 2),,4,,,61965289.0,ns,75533670
Size in Bytes (power of 2),,4,,,61220494.0,ns,76751955
Size in Bytes (power of 2),,4,,,62143249.0,ns,77970240
Size in Bytes (power of 2),,4,,,62471164.0,ns,79188525
Size in Bytes (power of 2),,4,,,67271516.0,ns,80406810
Size in Bytes (power of 2),,4,,,65541245.0,ns,81625095
Size in Bytes (power of 2),,4,,,67411760.0,ns,82843380
Size in Bytes (power of 2),,4,,,67394161.0,ns,84061665
Size in Bytes (power of 2),,4,,,68903581.0,ns,85279950
Size in Bytes (power of 2),,4,,,68938127.0,ns,86498235
Size in Bytes (power of 2),,4,,,69995897.0,ns,87716520
Size in Bytes (power of 2),,4,,,73172639.0,ns,88934805
Size in Bytes (power of 2),,4,,,71280047.0,ns,90153090
Size in Bytes (power of 2),,4,,,72515996.0,ns,91371375
Size in Bytes (power of 2),,4,,,75831334.0,ns,92589660
Size in Bytes (power of 2),,4,,,74992337.0,ns,93807945
Size in Bytes (power of 2),,4,,,76283433.0,ns,95026230
Size in Bytes (power of 2),,4,,,77897413.0,ns,96244515
Size in Bytes (power of 2),,4,,,80989810.0,ns,97462800
Size in Bytes (power of 2),,4,,,79833669.0,ns,98681085
Size in Bytes (power of 2),,4,,,80554885.0,ns,99899370
Size in Bytes (power of 2),,4,,,79986233.0,ns,101117655
Size in Bytes (power of 2),,4,,,81922899.0,ns,102335940
Size in Bytes (power of 2),,4,,,83276823.0,ns,103554225
Size in Bytes (power of 2),,4,,,83726423.0,ns,104772510
